"Created at:","Aug 10, 2025"
"Applied Filters:"
"Area Median Income","0 - 30%; 30 - 60%; 60 - 80%; 80 - 100%; 100 - 150%; 150%+"
"Building Age","Before 1940; 1940 - 59; 1960 - 79; 1980 - 99; 2000 - 19; 2020+"
"Heating Fuel Type","Utility Gas; Bottled Gas; Electricity; Fuel Oil; Coal; Wood; Solar; Other; None"
"Building Type","1 unit detached; 1 unit attached; 2 units; 3 - 4 units; 5 - 9 units; 10 - 19 units; 20 - 49 units; 50+ units; Boat/RV/Van; Mobile/Trailer"
Rent/Own,"Renter-occupied; Owner-occupied"

"Geography ID",Name,State,County,"Energy Burden (% income)","Energy Burden (% income) (Electricity)","Energy Burden (% income) (Gas)","Energy Burden (% income) (Other)","Avg. Annual Energy Cost ($)","Avg. Annual Energy Cost ($) (Electricity)","Avg. Annual Energy Cost ($) (Gas)","Avg. Annual Energy Cost ($) (Other)","Total Households","Household Income","Black/ African American (% pop.)","American Indian/ Native Alaskan (% pop.)","Asian (% pop.)","Native Hawaiian/ Other Pacific Islander (% pop.)","White Hispanic or Latino (% pop.)","White Non-Hispanic or Latino (% pop.)","Two or More Races (% pop.)","Other Races (% pop.)","Less Than High School (% pop.)","High School (% pop.)","Associates or Some College (% pop.)","Bachelors or Higher (% pop.)"
24031705903,"Census Tract 7059.03, Montgomery County",Maryland,"Montgomery County",1,1,0,0,3735,2152,1526,57,1734,375087,1,0,23,0,3,65,6,2,1,1,2,97
24031706005,"Census Tract 7060.05, Montgomery County",Maryland,"Montgomery County",1,1,0,0,4021,2379,1188,454,1552,320999,5,0,27,0,1,60,4,2,1,2,5,93
24031706007,"Census Tract 7060.07, Montgomery County",Maryland,"Montgomery County",1,1,0,0,4213,2565,1163,485,2262,361836,2,0,23,0,1,63,9,1,0,1,3,96
24031706008,"Census Tract 7060.08, Montgomery County",Maryland,"Montgomery County",1,1,0,0,4217,2593,1192,432,1904,343802,1,0,22,0,1,65,9,3,0,0,5,95
24031706009,"Census Tract 7060.09, Montgomery County",Maryland,"Montgomery County",1,1,0,0,4694,2852,1355,487,1702,324947,9,0,12,0,3,70,6,0,0,0,8,92
24031706010,"Census Tract 7060.10, Montgomery County",Maryland,"Montgomery County",1,1,0,0,2796,1808,879,109,1112,243318,15,0,23,0,3,53,5,1,1,1,12,86
24031706011,"Census Tract 7060.11, Montgomery County",Maryland,"Montgomery County",1,1,0,0,3621,2216,1274,131,1817,314957,5,0,20,0,3,49,20,4,1,0,8,91
24031706012,"Census Tract 7060.12, Montgomery County",Maryland,"Montgomery County",1,1,0,0,1544,1255,288,1,1845,128143,17,0,18,0,12,41,8,4,2,9,16,73
24031706013,"Census Tract 7060.13, Montgomery County",Maryland,"Montgomery County",1,1,0,0,3585,2210,1315,60,920,327625,9,0,15,0,4,63,10,0,1,1,8,91
24033800102,"Census Tract 8001.02, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2034,1315,628,91,1411,94072,35,0,1,0,1,46,6,12,14,18,28,41
24033800103,"Census Tract 8001.03, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2051,1380,622,49,913,96951,32,0,8,0,6,14,15,25,16,36,15,34
24033800105,"Census Tract 8001.05, Prince George's County",Maryland,"Prince George's County",2,1,0,0,2120,1694,381,45,1332,114831,66,0,6,0,4,17,3,3,2,14,34,50
24033800106,"Census Tract 8001.06, Prince George's County",Maryland,"Prince George's County",2,1,0,0,2138,1848,284,6,1203,127139,49,0,7,0,0,14,26,4,3,10,40,47
24033800108,"Census Tract 8001.08, Prince George's County",Maryland,"Prince George's County",1,1,0,0,1401,1188,186,27,1756,99761,68,4,11,0,1,12,2,3,0,18,28,53
24033800109,"Census Tract 8001.09, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2168,1445,701,22,1342,97833,43,2,1,0,4,17,3,31,18,23,33,26
24033800203,"Census Tract 8002.03, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3459,1616,994,849,1644,180927,18,0,13,0,3,38,19,9,3,24,17,57
24033800206,"Census Tract 8002.06, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2096,1492,565,39,1669,110098,75,1,3,0,2,13,2,3,1,18,24,56
24033800209,"Census Tract 8002.09, Prince George's County",Maryland,"Prince George's County",2,2,1,0,1439,1039,369,31,1569,62003,60,0,1,0,13,8,4,14,11,27,33,29
24033800210,"Census Tract 8002.10, Prince George's County",Maryland,"Prince George's County",2,1,1,0,1777,1149,613,15,1199,97071,63,0,8,0,0,10,2,17,13,36,25,26
24033800211,"Census Tract 8002.11, Prince George's County",Maryland,"Prince George's County",2,1,0,0,1484,1203,268,13,1338,85049,58,0,4,0,1,21,9,7,11,22,24,42
24033800212,"Census Tract 8002.12, Prince George's County",Maryland,"Prince George's County",1,1,0,0,2091,1531,541,19,2748,148030,56,0,24,0,2,11,5,1,8,6,20,67
24033800213,"Census Tract 8002.13, Prince George's County",Maryland,"Prince George's County",2,1,0,0,2121,1608,386,127,1602,122528,52,1,11,0,5,16,10,4,7,11,25,57
24033800216,"Census Tract 8002.16, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2714,1532,1133,49,1487,165744,53,0,13,0,2,20,4,8,3,13,14,69
24033800217,"Census Tract 8002.17, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2223,1504,688,31,1725,130192,72,0,2,0,0,14,9,3,8,13,25,54
24033800218,"Census Tract 8002.18, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2000,1375,621,4,2348,101945,63,0,3,0,2,7,5,20,5,21,39,35
24033800401,"Census Tract 8004.01, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2872,1485,1329,58,866,163316,28,0,8,0,2,53,5,4,3,13,29,54
24033800402,"Census Tract 8004.02, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2814,1477,1305,32,1883,136447,42,0,7,0,3,39,4,4,5,14,32,50
24033800403,"Census Tract 8004.03, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3046,1601,1415,30,1299,179562,37,0,4,0,4,41,9,5,4,11,19,66
24033800408,"Census Tract 8004.08, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3574,1795,1165,614,2186,178045,50,0,13,0,11,12,3,12,11,16,20,53
24033800409,"Census Tract 8004.09, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3083,1731,1123,229,2288,173636,53,0,4,0,3,26,8,7,2,18,28,52
24033800410,"Census Tract 8004.10, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2969,1793,936,240,1719,174205,58,0,4,0,3,21,3,11,10,5,18,66
24033800411,"Census Tract 8004.11, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2740,1729,950,61,1482,149540,60,0,7,0,2,19,5,7,4,13,25,58
24033800412,"Census Tract 8004.12, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2540,1593,927,20,1311,116295,49,1,6,0,0,11,21,12,6,20,27,47
24033800413,"Census Tract 8004.13, Prince George's County",Maryland,"Prince George's County",2,2,0,0,2197,1699,493,5,1499,107080,80,0,11,0,0,2,7,0,3,12,32,53
24033800504,"Census Tract 8005.04, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2899,1646,1099,154,1599,151474,33,0,4,0,1,46,10,5,6,18,26,50
24033800505,"Census Tract 8005.05, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2810,1421,1346,43,938,154088,29,1,4,0,2,49,8,7,3,20,26,51
24033800507,"Census Tract 8005.07, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3340,1789,1106,445,1182,185845,63,0,0,0,2,31,4,1,1,26,24,50
24033800511,"Census Tract 8005.11, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2693,1674,992,27,1932,145669,61,0,5,0,1,20,8,5,2,17,34,46
24033800513,"Census Tract 8005.13, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2993,1614,1354,25,2258,175955,52,0,2,0,1,33,8,3,2,11,29,58
24033800514,"Census Tract 8005.14, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3250,1713,1488,49,2173,206584,77,0,8,0,0,6,7,2,0,5,16,79
24033800515,"Census Tract 8005.15, Prince George's County",Maryland,"Prince George's County",2,1,0,0,2130,1622,364,144,1977,133995,68,1,0,0,1,24,5,2,2,27,22,49
24033800516,"Census Tract 8005.16, Prince George's County",Maryland,"Prince George's County",2,1,0,0,2146,1481,655,10,1611,133910,64,0,8,0,0,20,5,3,1,18,21,60
24033800517,"Census Tract 8005.17, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3180,1785,1202,193,1915,198600,85,0,1,0,0,7,6,1,1,7,30,61
24033800518,"Census Tract 8005.18, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3339,1795,1251,293,1219,198088,83,0,4,0,0,10,3,0,0,0,18,82
24033800519,"Census Tract 8005.19, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2882,1707,1131,44,1395,185942,76,0,1,0,0,16,3,4,1,19,17,62
24033800520,"Census Tract 8005.20, Prince George's County",Maryland,"Prince George's County",2,1,1,0,1900,1260,639,1,1018,102646,82,3,1,0,1,2,5,6,10,17,22,51
24033800521,"Census Tract 8005.21, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3072,1479,1057,536,3239,136355,86,0,3,0,0,7,3,1,1,16,31,52
24033800522,"Census Tract 8005.22, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3229,1730,1479,20,1334,208350,93,0,0,0,0,0,5,2,2,0,21,78
24033800605,"Census Tract 8006.05, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3292,1995,901,396,1561,151056,79,0,1,0,1,16,3,1,1,21,34,45
24033800606,"Census Tract 8006.06, Prince George's County",Maryland,"Prince George's County",2,1,0,0,2381,1780,598,3,2251,120028,82,2,0,0,1,12,2,2,0,10,31,59
24033800607,"Census Tract 8006.07, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3369,2131,1127,111,2164,190091,89,0,0,0,0,6,3,2,4,17,28,51
24033800608,"Census Tract 8006.08, Prince George's County",Maryland,"Prince George's County",1,1,1,0,2921,1586,1303,32,2759,204956,90,0,2,0,0,4,3,0,2,3,22,74
24033800609,"Census Tract 8006.09, Prince George's County",Maryland,"Prince George's County",2,2,1,0,2753,1728,899,126,1452,113586,75,1,1,0,1,7,3,12,10,22,31,38
24033800701,"Census Tract 8007.01, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3405,2049,1188,168,3048,206366,87,1,3,0,0,4,3,3,2,7,30,61
24033800704,"Census Tract 8007.04, Prince George's County",Maryland,"Prince George's County",2,2,1,0,2667,1983,638,46,2156,124728,85,0,0,0,2,11,2,1,1,18,38,44
24033800705,"Census Tract 8007.05, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3328,2177,1057,94,1610,159837,80,0,1,0,0,11,7,0,1,31,26,42
24033800706,"Census Tract 8007.06, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3369,2081,1205,83,1367,159929,78,0,7,0,0,4,8,3,11,11,32,45
24033800707,"Census Tract 8007.07, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3064,2017,921,126,1419,134632,71,0,1,0,1,10,6,11,9,23,26,42
24033800800,"Census Tract 8008, Prince George's County",Maryland,"Prince George's County",2,1,0,0,3918,2519,738,661,1240,173804,41,0,1,2,1,44,8,3,4,23,31,42
24033800900,"Census Tract 8009, Prince George's County",Maryland,"Prince George's County",3,2,0,1,3923,2626,452,845,648,130321,33,0,2,0,5,49,9,2,4,32,25,38
24033801003,"Census Tract 8010.03, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3527,2190,1037,300,2077,169759,78,0,1,0,1,11,7,4,6,16,31,47
24033801004,"Census Tract 8010.04, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3882,2415,1050,417,1680,164284,72,0,3,0,0,18,3,3,1,25,30,43
24033801005,"Census Tract 8010.05, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3322,2117,1079,126,1285,146751,85,0,0,0,0,5,4,7,5,25,29,41
24033801006,"Census Tract 8010.06, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3487,2250,879,358,1426,169449,81,0,0,0,1,4,4,10,2,15,26,57
24033801105,"Census Tract 8011.05, Prince George's County",Maryland,"Prince George's County",2,2,1,0,1997,1458,527,12,413,92494,29,0,2,0,6,44,11,8,7,6,54,33
24033801106,"Census Tract 8011.06, Prince George's County",Maryland,"Prince George's County",2,2,0,0,2251,1724,527,0,446,108869,25,0,4,0,5,53,12,1,0,2,52,46
24033801207,"Census Tract 8012.07, Prince George's County",Maryland,"Prince George's County",2,2,0,0,3428,2446,689,293,1554,152283,81,0,1,0,0,8,5,5,3,27,37,33
24033801208,"Census Tract 8012.08, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3202,1980,1197,25,1840,145856,94,0,1,0,1,3,0,0,2,14,48,36
24033801209,"Census Tract 8012.09, Prince George's County",Maryland,"Prince George's County",2,2,1,0,3063,2114,878,71,1522,130762,85,0,1,0,0,8,0,5,7,15,43,34
24033801210,"Census Tract 8012.10, Prince George's County",Maryland,"Prince George's County",3,2,1,0,3307,2132,1069,106,1645,128672,68,2,5,0,0,5,9,11,3,28,27,42
24033801211,"Census Tract 8012.11, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3782,2306,938,538,1020,155675,76,0,6,0,0,9,0,9,11,21,34,35
24033801212,"Census Tract 8012.12, Prince George's County",Maryland,"Prince George's County",3,2,1,0,3486,2266,806,414,1149,130560,79,0,1,0,0,4,2,13,10,17,38,35
24033801213,"Census Tract 8012.13, Prince George's County",Maryland,"Prince George's County",3,2,0,0,3226,2286,562,378,1405,119562,78,0,2,0,0,3,8,9,6,22,44,28
24033801214,"Census Tract 8012.14, Prince George's County",Maryland,"Prince George's County",2,2,1,0,2942,1997,702,243,1587,120652,66,0,0,0,1,18,9,5,9,32,29,30
24033801215,"Census Tract 8012.15, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3551,2105,1352,94,1011,177252,84,0,1,0,0,3,3,9,6,17,30,47
24033801216,"Census Tract 8012.16, Prince George's County",Maryland,"Prince George's County",3,2,1,0,3317,2173,931,213,1190,131447,66,1,1,0,1,6,9,16,9,31,21,39
24033801217,"Census Tract 8012.17, Prince George's County",Maryland,"Prince George's County",2,1,0,0,3079,2225,768,86,1126,156146,61,0,2,0,3,10,10,13,7,29,30,34
24033801302,"Census Tract 8013.02, Prince George's County",Maryland,"Prince George's County",2,2,0,1,3997,2557,496,944,972,160441,37,0,2,0,1,43,16,1,4,10,35,51
24033801305,"Census Tract 8013.05, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3331,2100,1020,211,2056,167101,59,9,4,0,1,7,8,12,4,19,34,43
24033801307,"Census Tract 8013.07, Prince George's County",Maryland,"Prince George's County",2,1,0,0,3359,2284,855,220,1285,173461,57,0,6,0,2,18,4,13,1,14,24,60
24033801308,"Census Tract 8013.08, Prince George's County",Maryland,"Prince George's County",2,2,0,0,3396,2334,644,418,1276,154433,73,0,7,0,2,7,7,4,2,15,37,45
24033801309,"Census Tract 8013.09, Prince George's County",Maryland,"Prince George's County",2,1,0,0,3214,2168,863,183,1371,173597,59,0,2,0,2,27,8,1,2,3,27,67
24033801310,"Census Tract 8013.10, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3608,2303,1043,262,2404,166703,76,1,7,0,1,9,5,0,0,16,30,53
24033801311,"Census Tract 8013.11, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3532,2330,1055,147,2421,172750,79,0,4,0,1,7,6,3,1,17,25,57
24033801312,"Census Tract 8013.12, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3302,1990,975,337,1622,157818,68,0,8,0,0,6,5,13,9,15,35,42
24033801313,"Census Tract 8013.13, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3308,2047,1117,144,1112,150785,57,0,6,0,0,12,5,20,11,23,29,38
24033801404,"Census Tract 8014.04, Prince George's County",Maryland,"Prince George's County",2,1,0,0,2326,1650,559,117,2714,131125,50,0,9,0,2,16,10,13,4,20,24,52
24033801405,"Census Tract 8014.05, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2834,1976,831,27,1536,90706,42,1,11,0,4,3,4,34,19,34,33,14
24033801406,"Census Tract 8014.06, Prince George's County",Maryland,"Prince George's County",4,3,1,0,3245,2514,561,170,1494,91493,76,0,1,0,8,2,3,10,10,18,31,41
24033801407,"Census Tract 8014.07, Prince George's County",Maryland,"Prince George's County",2,2,1,0,3155,2121,816,218,2494,135027,79,4,1,0,1,2,2,10,10,14,33,43
24033801408,"Census Tract 8014.08, Prince George's County",Maryland,"Prince George's County",2,2,0,0,2725,1807,438,480,1391,110154,85,0,2,0,0,6,0,7,4,29,36,31
24033801409,"Census Tract 8014.09, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2645,1602,813,230,1012,100835,72,0,2,0,1,7,4,13,10,25,33,32
24033801410,"Census Tract 8014.10, Prince George's County",Maryland,"Prince George's County",2,1,0,0,3289,2240,705,344,1243,151345,53,0,8,0,10,8,2,19,1,21,31,47
24033801411,"Census Tract 8014.11, Prince George's County",Maryland,"Prince George's County",2,2,1,0,3167,2241,831,95,1063,139855,62,0,19,0,0,5,10,4,3,13,33,51
24033801500,"Census Tract 8015, Prince George's County",Maryland,"Prince George's County",3,2,1,0,3159,1954,1164,41,724,111673,54,0,3,0,4,5,8,26,15,19,36,30
24033801600,"Census Tract 8016, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2065,1517,542,6,1215,78926,72,3,3,0,0,7,1,14,6,26,49,19
24033801701,"Census Tract 8017.01, Prince George's County",Maryland,"Prince George's County",4,2,1,1,3130,1941,715,474,1722,87608,85,0,0,0,0,2,4,9,6,36,41,17
24033801702,"Census Tract 8017.02, Prince George's County",Maryland,"Prince George's County",3,2,1,0,1887,1413,401,73,1767,73599,84,0,1,0,2,2,11,1,4,34,39,23
24033801704,"Census Tract 8017.04, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2206,1561,520,125,2391,73363,81,1,0,0,0,1,1,16,6,32,33,28
24033801707,"Census Tract 8017.07, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2235,1589,602,44,2234,77158,63,0,0,0,2,1,0,34,25,22,24,29
24033801709,"Census Tract 8017.09, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2719,1985,601,133,2044,93846,69,0,3,0,4,1,10,13,11,30,33,27
24033801801,"Census Tract 8018.01, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2384,1585,763,36,863,76892,94,0,0,0,0,4,1,1,12,26,42,20
24033801802,"Census Tract 8018.02, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2481,1545,870,66,1775,82277,92,0,0,0,1,3,1,2,2,33,38,27
24033801807,"Census Tract 8018.07, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2514,1802,645,67,2203,79371,90,0,0,0,3,2,4,0,7,24,35,33
24033801808,"Census Tract 8018.08, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2152,1434,702,16,1554,78283,86,0,0,0,0,5,2,6,6,27,43,23
24033801809,"Census Tract 8018.09, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2424,1519,874,31,1984,80689,80,0,0,0,2,6,8,3,5,33,34,29
24033801901,"Census Tract 8019.01, Prince George's County",Maryland,"Prince George's County",2,1,1,0,3363,1955,1042,366,1708,135895,87,0,1,0,1,4,0,6,4,17,32,46
24033801904,"Census Tract 8019.04, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2925,1800,795,330,1309,110957,78,0,2,0,0,5,4,12,7,40,34,18
24033801905,"Census Tract 8019.05, Prince George's County",Maryland,"Prince George's County",2,1,0,0,2570,1794,574,202,3116,122889,77,0,5,0,0,9,5,4,4,13,32,51
24033801906,"Census Tract 8019.06, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2834,1802,881,151,761,100853,69,1,1,0,4,12,12,2,7,39,28,27
24033801907,"Census Tract 8019.07, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2201,1573,412,216,1829,76197,88,0,2,0,1,3,3,3,11,39,28,21
24033801908,"Census Tract 8019.08, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2408,1882,513,13,1424,83383,95,0,0,0,0,0,4,0,13,39,29,20
24033802001,"Census Tract 8020.01, Prince George's County",Maryland,"Prince George's County",4,3,1,0,2627,2089,494,44,2193,73228,90,0,1,0,0,3,2,3,9,34,39,18
24033802002,"Census Tract 8020.02, Prince George's County",Maryland,"Prince George's County",2,2,0,0,2446,1854,569,23,1687,116079,88,0,1,0,0,3,7,1,5,36,23,35
24033802103,"Census Tract 8021.03, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2939,1763,1090,86,1090,102845,75,0,1,0,0,5,7,12,8,30,31,31
24033802104,"Census Tract 8021.04, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2463,1566,729,168,969,73242,84,0,1,0,0,5,2,8,15,22,28,34
24033802106,"Census Tract 8021.06, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2184,1571,523,90,1991,79005,82,0,1,0,0,1,11,5,12,30,46,13
24033802107,"Census Tract 8021.07, Prince George's County",Maryland,"Prince George's County",2,2,1,0,2253,1721,517,15,1584,91209,95,0,0,0,0,1,1,2,7,34,30,29
24033802201,"Census Tract 8022.01, Prince George's County",Maryland,"Prince George's County",2,1,1,0,2730,1608,869,253,1908,135222,61,0,1,0,8,19,5,6,8,21,21,49
24033802203,"Census Tract 8022.03, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2734,1654,991,89,1675,89232,82,5,1,0,1,1,3,7,13,38,34,15
24033802204,"Census Tract 8022.04, Prince George's County",Maryland,"Prince George's County",2,2,1,0,2824,1789,997,38,1993,114523,91,0,1,0,0,1,4,2,8,29,33,30
24033802301,"Census Tract 8023.01, Prince George's County",Maryland,"Prince George's County",3,2,1,0,3241,1797,1310,134,1092,112430,82,0,0,0,0,6,2,9,8,23,29,40
24033802404,"Census Tract 8024.04, Prince George's County",Maryland,"Prince George's County",4,3,1,0,2562,1977,583,2,1800,66444,93,2,1,0,0,0,4,0,6,41,34,18
24033802405,"Census Tract 8024.05, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2194,1539,604,51,1662,80100,94,0,0,0,1,1,1,3,6,48,29,17
24033802406,"Census Tract 8024.06, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2283,1383,861,39,1017,79935,86,0,1,0,1,1,4,6,12,30,33,25
24033802407,"Census Tract 8024.07, Prince George's County",Maryland,"Prince George's County",2,2,1,0,1678,1275,397,6,1979,72640,94,0,0,0,0,2,1,3,7,29,37,27
24033802408,"Census Tract 8024.08, Prince George's County",Maryland,"Prince George's County",3,2,1,0,1898,1281,580,37,1101,74503,85,1,0,0,1,2,0,11,4,37,40,20
24033802501,"Census Tract 8025.01, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2262,1445,787,30,1191,83350,95,0,0,0,0,1,1,2,5,32,29,33
24033802502,"Census Tract 8025.02, Prince George's County",Maryland,"Prince George's County",3,2,1,0,3044,1755,1146,143,892,102367,81,0,0,0,1,8,1,8,7,24,38,31
24033802600,"Census Tract 8026, Prince George's County",Maryland,"Prince George's County",3,2,1,0,3080,1994,1053,33,1243,99240,83,0,0,0,0,0,3,13,4,54,28,14
24033802700,"Census Tract 8027, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2946,1873,950,123,899,92895,68,1,0,0,8,4,6,13,18,31,27,24
24033802803,"Census Tract 8028.03, Prince George's County",Maryland,"Prince George's County",2,2,1,0,2552,1649,850,53,2405,102685,88,0,0,0,0,2,4,6,13,30,29,28
24033802804,"Census Tract 8028.04, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2920,1983,887,50,1907,89407,90,0,1,0,0,0,2,6,6,36,37,21
24033802805,"Census Tract 8028.05, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2836,1732,1070,34,1862,105208,82,0,1,0,1,2,4,10,6,35,25,34
24033802901,"Census Tract 8029.01, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2471,1589,847,35,1714,83275,82,1,0,0,0,1,4,12,15,42,22,20
24033803001,"Census Tract 8030.01, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2688,1667,882,139,1204,93065,83,2,1,0,1,2,1,10,13,32,32,23
24033803002,"Census Tract 8030.02, Prince George's County",Maryland,"Prince George's County",3,2,1,0,2599,1445,1145,9,1035,80397,91,0,3,0,1,4,1,0,11,32,35,22
